number,date,title,url,pdf
WHA26.23,1973,"Review of the Working Capital Fund
﻿",https://apps.who.int/iris/handle/10665/92067,/iris/bitstream/handle/10665/92067/WHA26.23_eng.pdf?sequence=1&isAllowed=y
WHA26.40,1973,"Programme and budget estimates
﻿",https://apps.who.int/iris/handle/10665/92133,/iris/bitstream/handle/10665/92133/WHA26.40_eng.pdf?sequence=1&isAllowed=y
WHA26.58,1973,"WHO's human health and environment programme
﻿",https://apps.who.int/iris/handle/10665/92151,/iris/bitstream/handle/10665/92151/WHA26.58_eng.pdf?sequence=1&isAllowed=y
WHA26.50,1973,"Continuation of the Joint Inspection Unit
﻿",https://apps.who.int/iris/handle/10665/92143,/iris/bitstream/handle/10665/92143/WHA26.50_eng.pdf?sequence=1&isAllowed=y
WHA26.54,1973,"Committee on International Surveillance of Communicable Diseases: seventeenth report
﻿",https://apps.who.int/iris/handle/10665/92147,/iris/bitstream/handle/10665/92147/WHA26.54_eng.pdf?sequence=1&isAllowed=y
WHA26.15,1973,"Members in arrears in the payment of their contributions to an extent which may invoke Article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/92050,/iris/bitstream/handle/10665/92050/WHA26.15_eng.pdf?sequence=1&isAllowed=y
WHA26.30,1973,"International information system on drugs
﻿",https://apps.who.int/iris/handle/10665/92114,/iris/bitstream/handle/10665/92114/WHA26.30_eng.pdf?sequence=1&isAllowed=y
WHA26.19,1973,"Assessment for 1973 of Swaziland
﻿",https://apps.who.int/iris/handle/10665/92059,/iris/bitstream/handle/10665/92059/WHA26.19_eng.pdf?sequence=1&isAllowed=y
WHA26.33,1973,"Effective working budget and budget level for 1974
﻿",https://apps.who.int/iris/handle/10665/92119,/iris/bitstream/handle/10665/92119/WHA26.33_eng.pdf?sequence=1&isAllowed=y
WHA26.49,1973,"Coordination with the United Nations system: general matters
﻿",https://apps.who.int/iris/handle/10665/92142,/iris/bitstream/handle/10665/92142/WHA26.49_eng.pdf?sequence=1&isAllowed=y
WHA26.25,1973,"Revolving fund for teaching and laboratory equipment for medical education and training
﻿",https://apps.who.int/iris/handle/10665/92070,/iris/bitstream/handle/10665/92070/WHA26.25_eng.pdf?sequence=1&isAllowed=y
WHA26.59,1973,"Development of environmental manpower
﻿",https://apps.who.int/iris/handle/10665/92152,/iris/bitstream/handle/10665/92152/WHA26.59_eng.pdf?sequence=1&isAllowed=y
WHA26.57,1973,"Urgent need for suspension of testing of nuclear weapons
﻿",https://apps.who.int/iris/handle/10665/92150,/iris/bitstream/handle/10665/92150/WHA26.57_eng.pdf?sequence=1&isAllowed=y
WHA26.24,1973,"Reporting on the voluntary fund for health promotion
﻿",https://apps.who.int/iris/handle/10665/92069,/iris/bitstream/handle/10665/92069/WHA26.24_eng.pdf?sequence=1&isAllowed=y
WHA26.27,1973,"Appointment of external auditor
﻿",https://apps.who.int/iris/handle/10665/92109,/iris/bitstream/handle/10665/92109/WHA26.27_eng.pdf?sequence=1&isAllowed=y
WHA26.45,1973,"Appointment of representatives to the WHO Staff Pension Committee
﻿",https://apps.who.int/iris/handle/10665/92138,/iris/bitstream/handle/10665/92138/WHA26.45_eng.pdf?sequence=1&isAllowed=y
WHA26.46,1973,"Future requirements for headquarters accommodation
﻿",https://apps.who.int/iris/handle/10665/92139,/iris/bitstream/handle/10665/92139/WHA26.46_eng.pdf?sequence=1&isAllowed=y
WHA27.26,1974,"Award of the Léon Bernard Foundation Medal and Prize
﻿",https://apps.who.int/iris/handle/10665/92331,/iris/bitstream/handle/10665/92331/WHA27.26_eng.pdf?sequence=1&isAllowed=y
WHA27.22,1974,"Admission of a new member: Guinea-Bissau
﻿",https://apps.who.int/iris/handle/10665/92325,/iris/bitstream/handle/10665/92325/WHA27.22_eng.pdf?sequence=1&isAllowed=y
WHA27.23,1974,"Admission of a new associate member: Namibia
﻿",https://apps.who.int/iris/handle/10665/92326,/iris/bitstream/handle/10665/92326/WHA27.23_eng.pdf?sequence=1&isAllowed=y
WHA27.12,1974,"Election of members entitled to designate a person to serve on the Executive Board
﻿",https://apps.who.int/iris/handle/10665/92315,/iris/bitstream/handle/10665/92315/WHA27.12_eng.pdf?sequence=1&isAllowed=y
-,1974,"Twenty-seventh World Health Assembly, Geneva, 7-23 May 1974: part I: resolutions and decisions: annexes
﻿",https://apps.who.int/iris/handle/10665/85874,/iris/bitstream/handle/10665/85874/Official_record217_eng.pdf?sequence=1&isAllowed=y
WHA27.25,1974,"Annual report of the Director-General for 1973
﻿",https://apps.who.int/iris/handle/10665/92329,/iris/bitstream/handle/10665/92329/WHA27.25_eng.pdf?sequence=1&isAllowed=y
WHA27.64,1974,"Reports of the Executive Board on its fifty-second and fifty-third sessions
﻿",https://apps.who.int/iris/handle/10665/92785,/iris/bitstream/handle/10665/92785/WHA27.64_eng.pdf?sequence=1&isAllowed=y
WHA27.1,1974,"Award of the Dr A. T. Shousha Foundation Medal and Prize
﻿",https://apps.who.int/iris/handle/10665/92296,/iris/bitstream/handle/10665/92296/WHA27.1_eng.pdf?sequence=1&isAllowed=y
WHA27.20,1974,"Methods of work of the Executive Board
﻿",https://apps.who.int/iris/handle/10665/92323,/iris/bitstream/handle/10665/92323/WHA27.20_eng.pdf?sequence=1&isAllowed=y
WHA27.17,1974,"Amendments to the rules of procedures of the World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/92320,/iris/bitstream/handle/10665/92320/WHA27.17_eng.pdf?sequence=1&isAllowed=y
-,1974,"Twenty-seventh World Health Assembly, Geneva, 7-23 May 1974: part I: resolutions and decisions: annexes
﻿",https://apps.who.int/iris/handle/10665/85874,/iris/bitstream/handle/10665/85874/Official_record217_eng.pdf?sequence=1&isAllowed=y
WHA27.18,1974,"Organizational study on the interrelationships between the central technical services of WHO and programmes of direct assistance to Member States
﻿",https://apps.who.int/iris/handle/10665/92321,/iris/bitstream/handle/10665/92321/WHA27.18_eng.pdf?sequence=1&isAllowed=y
WHA27.21,1974,"Agreement between the World Health Organization and the African Development Bank
﻿",https://apps.who.int/iris/handle/10665/92324,/iris/bitstream/handle/10665/92324/WHA27.21_eng.pdf?sequence=1&isAllowed=y
WHA27.16,1974,"Real estate fund: installation of fire detection and control equipment in the building of the Regional Office for the Western Pacific
﻿",https://apps.who.int/iris/handle/10665/92319,/iris/bitstream/handle/10665/92319/WHA27.16_eng.pdf?sequence=1&isAllowed=y
WHA27.32,1974,"Coordination within the United Nations system on the development of information systems
﻿",https://apps.who.int/iris/handle/10665/92348,/iris/bitstream/handle/10665/92348/WHA27.32_eng.pdf?sequence=1&isAllowed=y
WHA27.14,1974,"Headquarters accommodation: future requirements
﻿",https://apps.who.int/iris/handle/10665/92317,/iris/bitstream/handle/10665/92317/WHA27.14_eng.pdf?sequence=1&isAllowed=y
WHA27.37,1974,"Activities of the World Health Organization with regard to assistance to liberation movements in southern Africa pursuant to United Nations General Assembly resolution 2918 (‎XXVII)‎ and Economic and Social Council resolution 1804 (‎LV)‎
﻿",https://apps.who.int/iris/handle/10665/92527,/iris/bitstream/handle/10665/92527/WHA27.37_eng.pdf?sequence=1&isAllowed=y
WHA27.42,1974,"Health assistance to refugees and displaced persons in the Middle East
﻿",https://apps.who.int/iris/handle/10665/92533,/iris/bitstream/handle/10665/92533/WHA27.42_eng.pdf?sequence=1&isAllowed=y
WHA27.54,1974,"Quality control of BCG vaccines
﻿",https://apps.who.int/iris/handle/10665/92559,/iris/bitstream/handle/10665/92559/WHA27.54_eng.pdf?sequence=1&isAllowed=y
WHA27.39,1974,"Assessment for 1974 of Namibia
﻿",https://apps.who.int/iris/handle/10665/92529,/iris/bitstream/handle/10665/92529/WHA27.39_eng.pdf?sequence=1&isAllowed=y
WHA27.41,1974,"Appointment of representatives to the WHO Staff Pension Committee
﻿",https://apps.who.int/iris/handle/10665/92531,/iris/bitstream/handle/10665/92531/WHA27.41_eng.pdf?sequence=1&isAllowed=y
WHA27.40,1974,"Annual report of the United Nations Joint Staff Pension Board for 1972
﻿",https://apps.who.int/iris/handle/10665/92530,/iris/bitstream/handle/10665/92530/WHA27.40_eng.pdf?sequence=1&isAllowed=y
WHA27.43,1974,"Infant nutrition and breast-feeding
﻿",https://apps.who.int/iris/handle/10665/92534,/iris/bitstream/handle/10665/92534/WHA27.43_eng.pdf?sequence=1&isAllowed=y
WHA27.55,1974,"Adequacy of health statistical information
﻿",https://apps.who.int/iris/handle/10665/92564,/iris/bitstream/handle/10665/92564/WHA27.55_eng.pdf?sequence=1&isAllowed=y
WHA27.34,1974,"Coordination with the United Nations system: the least developed among the developing countries
﻿",https://apps.who.int/iris/handle/10665/92524,/iris/bitstream/handle/10665/92524/WHA27.34_eng.pdf?sequence=1&isAllowed=y
WHA27.5,1974,"Salaries and allowances for ungraded posts
﻿",https://apps.who.int/iris/handle/10665/92308,/iris/bitstream/handle/10665/92308/WHA27.5_eng.pdf?sequence=1&isAllowed=y
WHA27.4,1974,"Supplementary budget estimates for 1974
﻿",https://apps.who.int/iris/handle/10665/92306,/iris/bitstream/handle/10665/92306/WHA27.4_eng.pdf?sequence=1&isAllowed=y
WHA27.33,1974,"Coordination within the United Nations system on programme support costs
﻿",https://apps.who.int/iris/handle/10665/92349,/iris/bitstream/handle/10665/92349/WHA27.33_eng.pdf?sequence=1&isAllowed=y
WHA27.51,1974,"Development of the antimalaria programme
﻿",https://apps.who.int/iris/handle/10665/92554,/iris/bitstream/handle/10665/92554/WHA27.51_eng.pdf?sequence=1&isAllowed=y
WHA27.49,1974,"WHO's human health and environment programme
﻿",https://apps.who.int/iris/handle/10665/92552,/iris/bitstream/handle/10665/92552/WHA27.49_eng.pdf?sequence=1&isAllowed=y
WHA27.13,1974,"Study of the possibility of financing WHO activities in currencies other than US dollars and Swiss francs
﻿",https://apps.who.int/iris/handle/10665/92316,/iris/bitstream/handle/10665/92316/WHA27.13_eng.pdf?sequence=1&isAllowed=y
WHA27.3,1974,"Status of collection of annual contributions and of advances to the Working Capital Fund
﻿",https://apps.who.int/iris/handle/10665/92303,/iris/bitstream/handle/10665/92303/WHA27.3_eng.pdf?sequence=1&isAllowed=y
WHA27.15,1974,"Real estate fund: additional accommodation for the Regional Office for Europe
﻿",https://apps.who.int/iris/handle/10665/92318,/iris/bitstream/handle/10665/92318/WHA27.15_eng.pdf?sequence=1&isAllowed=y
WHA27.6,1974,"Salary of the Director-General
﻿",https://apps.who.int/iris/handle/10665/92309,/iris/bitstream/handle/10665/92309/WHA27.6_eng.pdf?sequence=1&isAllowed=y
WHA27.7,1974,"Assessment for 1974 of the Bahamas
﻿",https://apps.who.int/iris/handle/10665/92310,/iris/bitstream/handle/10665/92310/WHA27.7_eng.pdf?sequence=1&isAllowed=y
WHA27.8,1974,"Contributions payable by certain members in respect of 1974 and prior years
﻿",https://apps.who.int/iris/handle/10665/92311,/iris/bitstream/handle/10665/92311/WHA27.8_eng.pdf?sequence=1&isAllowed=y
WHA27.2,1974,"Financial report on the accounts of WHO for the year 1973 and reports of the external auditor
﻿",https://apps.who.int/iris/handle/10665/92301,/iris/bitstream/handle/10665/92301/WHA27.2_eng.pdf?sequence=1&isAllowed=y
WHA27.11,1974,"Scale of assessment for 1975
﻿",https://apps.who.int/iris/handle/10665/92314,/iris/bitstream/handle/10665/92314/WHA27.11_eng.pdf?sequence=1&isAllowed=y
WHA27.10,1974,"Members in arrears in the payment of their contributions to an extent which may invoke Article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/92313,/iris/bitstream/handle/10665/92313/WHA27.10_eng.pdf?sequence=1&isAllowed=y
WHA27.9,1974,"Assessment of associate members
﻿",https://apps.who.int/iris/handle/10665/92312,/iris/bitstream/handle/10665/92312/WHA27.9_eng.pdf?sequence=1&isAllowed=y
WHA27.19,1974,"Selection of a subject for the future organizational study to be made by the Executive Board
﻿",https://apps.who.int/iris/handle/10665/92322,/iris/bitstream/handle/10665/92322/WHA27.19_eng.pdf?sequence=1&isAllowed=y
WHA27.24,1974,"Effective working budget and budget level for 1975
﻿",https://apps.who.int/iris/handle/10665/92327,/iris/bitstream/handle/10665/92327/WHA27.24_eng.pdf?sequence=1&isAllowed=y
WHA27.27,1974,"Health education
﻿",https://apps.who.int/iris/handle/10665/92333,/iris/bitstream/handle/10665/92333/WHA27.27_eng.pdf?sequence=1&isAllowed=y
WHA27.31,1974,"Continuing education for physicians
﻿",https://apps.who.int/iris/handle/10665/92346,/iris/bitstream/handle/10665/92346/WHA27.31_eng.pdf?sequence=1&isAllowed=y
WHA27.28,1974,"Health education of children and young people
﻿",https://apps.who.int/iris/handle/10665/92337,/iris/bitstream/handle/10665/92337/WHA27.28_eng.pdf?sequence=1&isAllowed=y
WHA27.29,1974,"The role of WHO in bilateral or multilateral health aid programmes
﻿",https://apps.who.int/iris/handle/10665/92339,/iris/bitstream/handle/10665/92339/WHA27.29_eng.pdf?sequence=1&isAllowed=y
WHA27.30,1974,"World Population Year and Conference, 1974
﻿",https://apps.who.int/iris/handle/10665/92344,/iris/bitstream/handle/10665/92344/WHA27.30_eng.pdf?sequence=1&isAllowed=y
WHA27.35,1974,"Coordination within the United Nations system: general matters
 ﻿",https://apps.who.int/iris/handle/10665/92525,/iris/bitstream/handle/10665/92525/WHA27.35_eng.pdf?sequence=1&isAllowed=y
WHA27.44,1974,"Promotion of national health services
﻿",https://apps.who.int/iris/handle/10665/92537,/iris/bitstream/handle/10665/92537/WHA27.44_eng.pdf?sequence=1&isAllowed=y
WHA27.50,1974,"WHO's human health and environment programme: coordination on programmes and action in the field of the environment
﻿",https://apps.who.int/iris/handle/10665/92553,/iris/bitstream/handle/10665/92553/WHA27.50_eng.pdf?sequence=1&isAllowed=y
WHA27.45,1974,"Committee on International Surveillance of Communicable Diseases: eighteenth report
﻿",https://apps.who.int/iris/handle/10665/92539,/iris/bitstream/handle/10665/92539/WHA27.45_eng.pdf?sequence=1&isAllowed=y
WHA27.56,1974,"Appropriation resolution for the financial year 1975
﻿",https://apps.who.int/iris/handle/10665/92777,/iris/bitstream/handle/10665/92777/WHA27.56_eng.pdf?sequence=1&isAllowed=y
WHA27.53,1974,"Psychosocial factors and health
﻿",https://apps.who.int/iris/handle/10665/92556,/iris/bitstream/handle/10665/92556/WHA27.53_eng.pdf?sequence=1&isAllowed=y
WHA27.46,1974,"Safety of food and water and the handling of wastes in international traffic
﻿",https://apps.who.int/iris/handle/10665/92543,/iris/bitstream/handle/10665/92543/WHA27.46_eng.pdf?sequence=1&isAllowed=y
WHA27.38,1974,"Assessment for 1974 and future years of Guinea-Bissau
﻿",https://apps.who.int/iris/handle/10665/92528,/iris/bitstream/handle/10665/92528/WHA27.38_eng.pdf?sequence=1&isAllowed=y
WHA27.57,1974,"WHO expanded programme on immunization
﻿",https://apps.who.int/iris/handle/10665/92778,/iris/bitstream/handle/10665/92778/WHA27.57_eng.pdf?sequence=1&isAllowed=y
WHA27.61,1974,"WHO's role in the development and coordination of biomedical research
﻿",https://apps.who.int/iris/handle/10665/92782,/iris/bitstream/handle/10665/92782/WHA27.61_eng.pdf?sequence=1&isAllowed=y
WHA27.47,1974,"Reservations to the additional regulations of 23 May 1973 amending the International Health Regulations (‎1969)‎
﻿",https://apps.who.int/iris/handle/10665/92544,/iris/bitstream/handle/10665/92544/WHA27.47_eng.pdf?sequence=1&isAllowed=y
WHA27.60,1974,"Fifth report on the world health situation
﻿",https://apps.who.int/iris/handle/10665/92781,/iris/bitstream/handle/10665/92781/WHA27.60_eng.pdf?sequence=1&isAllowed=y
WHA27.58,1974,"Coordination and strengthening of leprosy control
﻿",https://apps.who.int/iris/handle/10665/92779,/iris/bitstream/handle/10665/92779/WHA27.58_eng.pdf?sequence=1&isAllowed=y
WHA27.63,1974,"Long-term planning of international cooperation in cancer research
﻿",https://apps.who.int/iris/handle/10665/92784,/iris/bitstream/handle/10665/92784/WHA27.63_eng.pdf?sequence=1&isAllowed=y
WHA27.62,1974,"Standardization of diagnostic materials
﻿",https://apps.who.int/iris/handle/10665/92783,/iris/bitstream/handle/10665/92783/WHA27.62_eng.pdf?sequence=1&isAllowed=y
WHA27.59,1974,"Prevention of road traffic accidents
﻿",https://apps.who.int/iris/handle/10665/92780,/iris/bitstream/handle/10665/92780/WHA27.59_eng.pdf?sequence=1&isAllowed=y
WHA27.36,1974,"Activities of the World Health Organization with regard to assistance to liberation movements in southern Africa pursuant to United Nations General Assembly resolution 2918 (‎XXVII)‎ and Economic and Social Council resolution 1804 (‎LV)‎
﻿",https://apps.who.int/iris/handle/10665/92526,/iris/bitstream/handle/10665/92526/WHA27.36_eng.pdf?sequence=1&isAllowed=y
WHA27.52,1974,"Intensification of research on tropical parasitic diseases
﻿",https://apps.who.int/iris/handle/10665/92555,/iris/bitstream/handle/10665/92555/WHA27.52_eng.pdf?sequence=1&isAllowed=y
WHA27.48,1974,"Drought
﻿",https://apps.who.int/iris/handle/10665/92545,/iris/bitstream/handle/10665/92545/WHA27.48_eng.pdf?sequence=1&isAllowed=y
-,1975,"Twenty-eighth World Health Assembly, Geneva, 13-30 May 1975: part I: resolutions and decisions: annexes
﻿",https://apps.who.int/iris/handle/10665/86022,/iris/bitstream/handle/10665/86022/Official_record226_eng.pdf?sequence=1&isAllowed=y
WHA28.3,1975,"Admission of a new member: Mozambique
﻿",https://apps.who.int/iris/handle/10665/92788,/iris/bitstream/handle/10665/92788/WHA28.3_eng.pdf?sequence=1&isAllowed=y
WHA28.5,1975,"Election of members entitled to designate a person to serve on the Executive Board
﻿",https://apps.who.int/iris/handle/10665/92790,/iris/bitstream/handle/10665/92790/WHA28.5_eng.pdf?sequence=1&isAllowed=y
