number,date,title,url
WHA38.13,1985,"Members in arrears in the payment of their contributions to an extent which may invoke Article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/161626
WHA38.6,1985,"Assessment of Brunei Darussalam
﻿",https://apps.who.int/iris/handle/10665/161613
WHA38.29,1985,"Collaboration within the United Nations system: emergency health, medical and social assistance to drought, famine and other disaster affected countries in Africa
﻿",https://apps.who.int/iris/handle/10665/161650
WHA38.26,1985,"Collaboration within the United Nations system: health and medical assistance to Lebanon
﻿",https://apps.who.int/iris/handle/10665/161647
WHA38.24,1985,"Malaria control
﻿",https://apps.who.int/iris/handle/10665/161645
WHA38.28,1985,"Collaboration within the United Nations system: liberation struggle in Southern Africa: assistance to the front-line States, Lesotho and Swaziland
﻿",https://apps.who.int/iris/handle/10665/161649
WHA38.7,1985,"Scale of assessments for the financial period 1986-1987
﻿",https://apps.who.int/iris/handle/10665/161615
WHA38.21,1985,"Maintenance of national health budgets at a level compatible with attainment of the objective of health for all by the year 2000
﻿",https://apps.who.int/iris/handle/10665/161642
WHA38.30,1985,"Prevention and control of chronic noncommunicable diseases
﻿",https://apps.who.int/iris/handle/10665/161651
WHA38.32,1985,"Appropriation resolution for the financial period 1986-1987
﻿",https://apps.who.int/iris/handle/10665/161653
WHA38.8,1985,"Review of the working capital fund
﻿",https://apps.who.int/iris/handle/10665/161617
WHA38.19,1985,"Prevention of deafness and hearing impairment
﻿",https://apps.who.int/iris/handle/10665/161640
WHA38.18,1985,"Collaboration within the United Nations system: general matters: prevention of disability and rehabilitation of the disabled
﻿",https://apps.who.int/iris/handle/10665/161639
WHA39.17,1986,"Members in arrears in the payment of their contributions to an extent which may invoke Article 7 of the Constitution: Burkina Faso, Dominica, Dominican Republic, Equatorial Guinea, Guatemala and Guinea-Bissau
﻿",https://apps.who.int/iris/handle/10665/163178
WHA39.15,1986,"Global strategy for health for all by the year 2000: repercussions of the world economic situation
﻿",https://apps.who.int/iris/handle/10665/163175
WHA39.25,1986,"Prevention of mental, neurological and psychosocial disorders
﻿",https://apps.who.int/iris/handle/10665/163186
WHA39.9,1986,"Amendment to the scale of assessments to be applied to the second year of the financial period 1986-1987
﻿",https://apps.who.int/iris/handle/10665/163162
WHA39.8,1986,"Additional support to national strategies for health for all in the least developed among developing countries
﻿",https://apps.who.int/iris/handle/10665/163160
WHA39.5,1986,"Real estate fund
﻿",https://apps.who.int/iris/handle/10665/163155
WHA39.10,1986,"Health conditions of the Arab population in the occupied Arab territories, including Palestine
﻿",https://apps.who.int/iris/handle/10665/163163
WHA39.3,1986,"Status of collection of assessed contributions and status of advances to the Working Capital Fund
﻿",https://apps.who.int/iris/handle/10665/163113
WHA39.24,1986,"Collaboration within the United Nations system: liberation struggle in Southern Africa: assistance to the front-line States, Lesotho and Swaziland
﻿",https://apps.who.int/iris/handle/10665/163185
WHA39.30,1986,"Expanded programme on immunization
﻿",https://apps.who.int/iris/handle/10665/163191
WHA39.7,1986,"Evaluation of the strategy for health for all by the year 2000: seventh report on the world health situation
﻿",https://apps.who.int/iris/handle/10665/163158
WHA39.2,1986,"Financial report and audited financial statements for the financial period 1 January 1984 - 31 December 1985 and reports of the external auditor to the World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/163112
WHA39.1,1986,"Assignment of Morocco to the Eastern Mediterranean region
﻿",https://apps.who.int/iris/handle/10665/163111
WHA39.4,1986,"Review of the financial position of the organization: use of casual income to reduce adverse effects of currency fluctuations on the programme budget
﻿",https://apps.who.int/iris/handle/10665/163114
WHA39.23,1986,"The impact on health of the situation of tension in Central America
﻿",https://apps.who.int/iris/handle/10665/163184
WHA39.6,1986,"Amendments to Articles 24 and 25 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/163156
WHA39.26,1986,"Abuse of narcotic and psychotropic substances
﻿",https://apps.who.int/iris/handle/10665/163187
WHA39.22,1986,"Intersectoral cooperation in national strategies for health
﻿",https://apps.who.int/iris/handle/10665/163183
WHA39.13,1986,"Amendment of the statute of the International Agency for Research on Cancer
﻿",https://apps.who.int/iris/handle/10665/163169
WHA39.21,1986,"Elimination of dracunculiasis
﻿",https://apps.who.int/iris/handle/10665/163182
WHA39.29,1986,"Acquired immunodeficiency syndrome
﻿",https://apps.who.int/iris/handle/10665/163190
WHA39.11,1986,"Collaboration within the United Nations system: health assistance to refugees and displaced persons in Cyprus
﻿",https://apps.who.int/iris/handle/10665/163165
WHA39.14,1986,"Tobacco or health
﻿",https://apps.who.int/iris/handle/10665/163172
WHA39.20,1986,"International Drinking Water Supply and Sanitation Decade
﻿",https://apps.who.int/iris/handle/10665/163181
WHA39.28,1986,"Infant and Young Child Feeding
﻿",https://apps.who.int/iris/handle/10665/163189
WHA39.18,1986,"Collaboration within the United Nations system - general matters: implementation requirements of the Nairobi Forward-Looking Strategies for the advancement of women in the health sector
﻿",https://apps.who.int/iris/handle/10665/163179
WHA39.19,1986,"Collaboration within the United Nations system: general matters: contribution of WHO to the International Year of Peace
﻿",https://apps.who.int/iris/handle/10665/163180
WHA39.12,1986,"Collaboration within the United Nations system: health and medical assistance to Lebanon
﻿",https://apps.who.int/iris/handle/10665/163167
WHA39.16,1986,"Members in arrears in the payment of their contributions to an extent which may invoke Article 7 of the Constitution: Romania
﻿",https://apps.who.int/iris/handle/10665/163177
WHA39.31,1986,"Prevention and control of iodine deficiency disorders
﻿",https://apps.who.int/iris/handle/10665/163192
WHA39.27,1986,"The rational use of drugs
﻿",https://apps.who.int/iris/handle/10665/163188
WHA40.3,1987,"Report on casual income: use of casual income to reduce adverse effects of currency fluctuations on the programme budget for 1986-1987
﻿",https://apps.who.int/iris/handle/10665/164073
WHA40.2,1987,"Status of collection of assessed contributions and status of advances to the Working Capital Fund
﻿",https://apps.who.int/iris/handle/10665/164072
WHA40.1,1987,"Interim financial report for the year 1986
﻿",https://apps.who.int/iris/handle/10665/164071
WHA40.11,1987,"Appointment of the external auditor
﻿",https://apps.who.int/iris/handle/10665/164081
WHA40.8,1987,"Salaries for ungraded posts and for the Director-General
﻿",https://apps.who.int/iris/handle/10665/164078
WHA40.38,1987,"7 April 1988: a World No-smoking Day
﻿",https://apps.who.int/iris/handle/10665/164141
WHA40.22,1987,"Health assistance to refugees and displaced persons in Cyprus
﻿",https://apps.who.int/iris/handle/10665/164092
WHA40.35,1987,"Towards the elimination of leprosy
﻿",https://apps.who.int/iris/handle/10665/164105
WHA40.31,1987,"Eighth general programme of work covering a specific period (‎1990-1995 inclusive)‎ (‎Article 28(‎g)‎)‎
﻿",https://apps.who.int/iris/handle/10665/164101
WHA40.27,1987,"Maternal health and safe motherhood
﻿",https://apps.who.int/iris/handle/10665/164097
WHA40.24,1987,"Effects of nuclear war on health and health services
﻿",https://apps.who.int/iris/handle/10665/164094
WHA40.21,1987,"Health and medical assistance to Lebanon
﻿",https://apps.who.int/iris/handle/10665/164091
WHA40.26,1987,"Global strategy for the prevention and control of AIDS
﻿",https://apps.who.int/iris/handle/10665/164096
WHA40.28,1987,"Health of the working population
﻿",https://apps.who.int/iris/handle/10665/164098
WHA40.32,1987,"Use of alcohol in medicines
﻿",https://apps.who.int/iris/handle/10665/164102
WHA40/29,1987,"Research on aging
﻿",https://apps.who.int/iris/handle/10665/164099
WHA40.12,1987,"Health conditions of the Arab population in the occupied Arab territories, including Palestine
﻿",https://apps.who.int/iris/handle/10665/164082
WHA40.13,1987,"Development of guiding principles for human organ transplants
﻿",https://apps.who.int/iris/handle/10665/164083
WHA40.18,1987,"Collaboration within the United Nations system: general matters: International Year of Shelter for the Homeless
﻿",https://apps.who.int/iris/handle/10665/164088
WHA40.7,1987,"Real estate fund
﻿",https://apps.who.int/iris/handle/10665/164077
WHA40.17,1987,"Implementation of the strategy for health for all by non-aligned and other developing countries
﻿",https://apps.who.int/iris/handle/10665/164087
WHA40.30,1987,"Economic support for national health for all strategies
﻿",https://apps.who.int/iris/handle/10665/164100
WHA40.36,1987,"Fortieth anniversary of WHO
﻿",https://apps.who.int/iris/handle/10665/164136
WHA40.6,1987,"Scale of assessments for the financial period 1988-1989
﻿",https://apps.who.int/iris/handle/10665/164076
WHA40.9,1987,"Recruitment of international staff in WHO: participation of women in the work of WHO
﻿",https://apps.who.int/iris/handle/10665/164079
WHA40.37,1987,"Appropriation resolution for the financial period 1988-1989
﻿",https://apps.who.int/iris/handle/10665/164138
WHA40.5,1987,"Members in arrears in the payment of their contributions to an extent which may invoke Article 7 of the Constitution: Burkina Faso, Comoros, Dominican Republic, Equatorial Guinea, Ghana, Guatemala, Guinea-Bissau, Liberia, Mauritania, Peru, Saint Lucia And Sierra Leone
﻿",https://apps.who.int/iris/handle/10665/164075
WHA40.4,1987,"Report on casual income: use of casual income to reduce adverse effects of currency fluctuations on the programme budget for 1988-1989
﻿",https://apps.who.int/iris/handle/10665/164074
WHA40.16,1987,"Caribbean cooperation in health
﻿",https://apps.who.int/iris/handle/10665/164086
WHA40.25,1987,"Collaboration with nongovernmental organizations: principles governing relations between WHO and nongovernmental organizations
﻿",https://apps.who.int/iris/handle/10665/164095
WHA40.23,1987,"Liberation struggle in Southern Africa: assistance to the Front-Line States; Lesotho and Swaziland
﻿",https://apps.who.int/iris/handle/10665/164093
WHA40.20,1987,"The Codex Alimentarius Commission
﻿",https://apps.who.int/iris/handle/10665/164090
WHA40.15,1987,"Management of WHO's resources
﻿",https://apps.who.int/iris/handle/10665/164085
WHA40.33,1987,"Traditional medicine
﻿",https://apps.who.int/iris/handle/10665/164103
WHA40.14,1987,"Promotion of balanced health manpower development
﻿",https://apps.who.int/iris/handle/10665/164084
WHA40.34,1987,"Diarrhoeal diseases control
﻿",https://apps.who.int/iris/handle/10665/164104
WHA40.10,1987,"Recruitment of international staff in WHO: geographical representativeness of the staff
﻿",https://apps.who.int/iris/handle/10665/164080
